session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_121139,31,D,-9,63,5168,-2350,-1776,0,-168664,32803,0,28762,9445,70,28762,9445,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,157.24,18.05,21286.92,21444.16,21462.21,28771,9508,-22691.88,4361.62,5900.87,3312.43,28771,9508,-28771,-12808,-7,9508,1089.38,6928.62,,,-15018,3202,-7,0.0,-22475,5662,2076,16.5,-27000,7020,3512,48.3,-28771,7400,7856,64.35,-27500,4439,9508,96.44,-25587,-109,6646,113.26,-22376,-8786,3653,129.21,-12808,-10113,1649,157.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,32,D,-9,63,-13469,-5068,80,0,-209161,24196,0,31105,4272,0,31105,4272,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,176.65,0.18,21766.73,21943.39,21943.57,31114,4335,-24744.67,2753.33,6802.36,1580.66,31114,4335,-31114,-13469,80,4335,-831.89,3054.81,,,-14290,-196,1353,0.0,-22690,-302,3272,33.55,-30071,-608,4335,44.57,-31114,-3076,4147,60.68,-29963,-4465,3763,78.57,-29343,-582,3626,110.09,-28074,4347,3432,127.2,-23688,2463,772,143.58,-13469,-5068,80,176.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,33,D,-9,63,-30002,-4218,-1257,0,-170908,16424,0,31987,2893,0,31987,2893,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,143.8,0.14,22275.87,22419.67,22419.81,31996,2956,-25121.62,1951.0,7317.95,1465.21,31996,2956,-31996,-11995,-1257,2956,-2090.12,3426.73,,,-11995,78,866,0.0,-16591,589,2137,17.93,-23457,2819,2585,35.5,-26417,365,2956,63.59,-29389,-4421,2949,63.79,-31126,-6265,2821,97.45,-31996,-5668,2551,115.02,-30002,-4218,-1257,143.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,34,D,-9,63,-5507,77,-3342,0,-146716,33123,0,32075,10245,0,32075,10245,0x2E,V>TH|H>TH|VDOM|CHOSE_V,6,96.56,16.62,22852.21,22948.77,22965.39,32084,10308,-25378.0,5016.0,10063.57,5313.7,32084,10308,-32084,-5507,-3342,10308,-3783.83,7014.79,,,-30701,2359,6984,0.0,-32084,2035,9907,16.63,-30635,-2129,10308,33.21,-28573,-13949,5160,63.49,-24768,-11096,1079,81.08,-5507,77,-3342,96.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,35,D,-9,63,-9477,6089,-4904,0,-149228,26590,0,31098,6570,0,31098,6570,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,141.67,33.99,23300.56,23442.22,23476.22,31107,6633,-23597.88,3686.88,8524.38,2761.17,31107,6633,-31107,-6699,-1717,6633,2087.5,5094.51,,,-6699,6760,2246,0.0,-15806,5039,4244,29.87,-23335,2515,4484,29.99,-29750,-3095,6042,47.13,-31107,-4829,6633,79.67,-30837,-3073,5639,96.59,-27554,4790,1924,107.68,-23695,8593,-1717,141.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,36,D,-9,63,-26540,-992,3264,0,-126912,22706,210,27352,4565,0,27352,4565,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,162.16,0.17,23759.14,23921.29,23921.46,27361,4628,-17442.56,3127.78,10629.25,1316.03,27361,4628,-27361,201,850,4628,2679.89,1926.78,,,201,1375,850,0.0,-3468,3515,1739,17.08,-9659,5280,2251,33.38,-17306,3969,2935,49.32,-21205,1900,3648,83.27,-25144,1432,4236,101.16,-26501,3259,4599,112.08,-27361,4381,4628,145.39,-26540,-992,3264,162.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,37,D,-9,63,-24424,-92,2644,0,-145117,24188,0,28990,4666,0,28990,4666,0x2E,V>TH|H>TH|VDOM|CHOSE_V,7,114.29,11.87,24271.93,24386.22,24398.09,28999,4729,-24227.86,3887.14,5310.9,687.22,28999,4729,-28999,-14535,2644,4729,1222.86,867.41,,,-14535,1886,3428,0.0,-19790,2012,4076,16.16,-25523,1086,4288,49.57,-27885,262,4729,67.05,-28999,1303,4283,78.35,-28439,2103,3762,96.29,-24424,-92,2644,114.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,38,D,-9,63,17822,2557,-136,0,-95568,2955,16884,29127,1466,1324,29127,1466,0x2A,V>TH|VDOM|CHOSE_V,11,221.33,0.15,24784.54,25005.87,25006.02,29136,1529,-7076.0,313.55,18563.66,1045.84,29136,1529,-29136,17822,-1261,1529,-3961.55,4826.49,,,-27138,-2491,-290,0.0,-29136,-2734,1478,32.98,-28999,-3266,1529,49.35,-22270,-8388,1103,78.54,-14930,-12152,1519,94.81,-8562,-11330,1024,111.14,437,-4766,-141,127.73,6520,-1805,-1052,144.03,11545,-603,-1261,176.54,16875,1401,-324,193.46,17822,2557,-136,221.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,39,D,-9,63,-7169,432,1288,0,-148298,30755,0,30749,7526,0,30749,7526,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,142.23,0.1,25264.76,25406.98,25407.09,30758,7589,-22300.25,4870.12,8709.88,2254.06,30758,7589,-30758,-7169,1288,7589,-745.38,6119.84,,,-13688,8958,5062,0.0,-22881,5216,6540,16.63,-27821,-9,7589,28.59,-30758,-8312,6849,46.53,-30226,-9182,5674,76.45,-28495,-2194,3614,94.34,-17364,-872,2345,112.32,-7169,432,1288,142.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,40,D,-9,63,-18344,-3055,24,0,-161034,8714,0,25428,2278,0,25428,2278,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,147.0,12.27,25692.27,25839.27,25851.54,25437,2341,-22430.12,1147.38,3440.5,728.04,25437,2341,-25437,-15957,24,2341,-5232.75,2314.39,,,-15957,-9270,1546,0.0,-23005,-6796,1006,17.93,-25437,-5163,458,47.86,-25110,-5878,837,65.08,-24651,-5777,1637,82.14,-24025,-4181,2341,99.14,-22912,-1742,1330,129.09,-18344,-3055,24,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,41,D,-9,63,-11652,-683,-3540,0,-152199,2613,0,24905,2969,3006,24905,3006,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,146.42,0.12,26155.19,26301.61,26301.73,24914,3540,-19435.56,273.0,5426.68,2334.81,24914,3540,-24914,-11006,-3540,3032,-3673.78,4487.81,,,-11006,-8319,2943,0.0,-16341,-8725,3032,0.17,-22560,-7539,1794,17.99,-24548,-6652,1002,47.49,-24914,-4502,503,64.54,-23963,-1542,426,82.74,-21891,3180,-760,111.15,-18045,1718,-2943,129.18,-11652,-683,-3540,146.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,42,D,-9,63,-19101,-4577,-4714,0,-115351,-10682,0,25165,1136,4351,25165,4351,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,144.25,11.87,26588.89,26733.13,26745.0,25174,4714,-19618.12,-2135.38,3352.57,1904.56,25174,4714,-25174,-13824,-4714,1199,-1830.12,2104.89,,,-13824,-5628,1199,0.0,-17445,-1211,-490,29.8,-18826,185,-2067,47.72,-19708,-1056,-2644,65.65,-20428,-874,-2014,94.75,-22439,-144,-2065,110.89,-25174,-1336,-4288,127.99,-19101,-4577,-4714,144.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,43,D,-9,63,-8457,-7933,304,0,-178749,4827,0,28339,2932,1434,28339,2932,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,172.04,0.32,27053.41,27225.46,27225.78,28348,2995,-20808.67,626.11,7080.38,1315.25,28348,2995,-28348,-8457,-1371,2995,-2378.11,4456.68,,,-10964,751,-1371,0.0,-18277,4826,925,29.93,-21539,3202,2995,47.82,-24484,-5128,2052,59.91,-27133,-4848,-176,93.82,-28348,-1991,-259,109.84,-26629,-3390,43,126.63,-21447,-6892,1122,143.31,-8457,-7933,304,172.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,44,D,-9,63,355,-1214,-3077,0,-120178,28847,0,22671,6135,0,22671,6135,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,177.48,16.22,27511.25,27688.73,27704.95,22680,6198,-16732.56,3498.56,5881.02,2221.76,22680,6198,-22680,-7854,-1052,6198,-1450.67,3747.91,,,-8747,3902,4489,0.0,-12150,2882,6074,32.3,-15592,2508,6198,50.21,-20531,-3178,4115,68.15,-22498,-6313,3251,98.12,-22680,-5575,3457,115.51,-21634,-2162,3300,133.23,-18907,-1403,1655,144.3,-7854,-3717,-1052,177.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,45,D,-9,63,-12082,-2730,1449,0,-138270,16803,0,27280,4389,0,27280,4389,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,139.92,16.27,27995.05,28134.97,28151.24,27289,4452,-21605.44,2526.22,6291.41,1037.04,27289,4452,-27289,-11880,1155,4452,-2724.0,1493.63,,,-11880,-1573,1155,0.0,-17605,-1085,2030,17.04,-24106,-2185,2605,28.4,-26438,-4229,2076,44.82,-27158,-5470,2293,62.82,-27289,-3875,3454,92.61,-26362,-2041,4452,110.62,-21529,-1328,3222,128.51,-12082,-2730,1449,139.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,46,D,-9,63,-2842,-966,-933,0,-132096,6610,0,25106,3748,0,25106,3748,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,156.86,35.86,28440.81,28597.67,28633.52,25115,3811,-19631.0,1089.33,7687.47,1470.44,25115,3811,-25115,-2842,-933,3811,-3225.78,1948.59,,,-17191,-729,2870,0.0,-22507,-665,3811,17.43,-24610,-3635,1683,29.55,-24496,-5393,879,62.8,-24837,-5394,680,79.61,-25115,-4201,422,97.54,-23122,-3439,305,126.99,-11959,-4610,87,144.9,-2842,-966,-933,156.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,47,D,-9,63,11252,4892,-1911,0,-121580,16622,0,29689,5251,66,29689,5251,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,163.05,11.95,28918.18,29081.24,29093.18,30424,5314,-18253.11,2321.11,14612.17,2289.95,30424,5314,-30424,11252,-1911,5314,-1057.0,5001.15,,,-23472,6817,1231,0.0,-27741,3858,2731,17.1,-29698,-2281,3684,66.63,-30424,-6771,4570,66.85,-28921,-5318,5314,83.14,-21681,-4703,3415,98.76,-11951,-4642,1859,127.38,-1642,-1365,-3,145.23,11252,4892,-1911,163.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,48,D,-9,63,-2832,-1575,618,0,-125058,33600,0,24449,9299,1374,24449,9299,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,160.25,0.45,29365.3,29525.55,29526.0,24458,9362,-17989.11,4379.67,7133.98,3704.78,24458,9362,-24458,-2832,-1311,9362,2007.0,3801.33,,,-11144,4314,-1311,0.0,-18860,6071,1971,16.13,-23087,6747,5294,34.1,-24458,6111,8568,62.67,-23002,1412,9362,80.2,-22334,-1337,7830,115.17,-21087,-1347,4235,127.01,-15098,-2333,2850,143.59,-2832,-1575,618,160.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,49,D,-9,63,-1592,774,-483,0,-154494,37082,0,23979,6369,0,23979,6369,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,163.82,11.16,29827.28,29991.1,30002.26,23988,6432,-17350.89,4122.56,7392.17,2271.71,23988,6432,-23988,-1592,-483,6432,2430.56,4143.04,,,-12577,606,3347,0.0,-18275,2798,5247,17.65,-22612,2105,4897,50.6,-23774,-2539,5042,67.24,-23988,-2547,6427,83.82,-22441,3121,6432,94.87,-18535,8298,4514,129.03,-12364,9259,1680,129.15,-1592,774,-483,163.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,50,D,-9,63,-11099,-3914,-118,0,-128257,29435,0,21938,5941,0,21938,5941,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,174.79,17.13,30242.51,30417.31,30434.44,21947,6004,-15423.0,3229.3,6507.09,2266.54,21947,6004,-21947,-2920,-118,6004,1988.4,3031.38,,,-2920,1669,326,0.0,-6993,1413,1049,16.48,-14802,2515,2472,51.81,-18634,1839,3977,51.99,-21792,-28,5123,80.79,-21947,1303,5574,98.69,-20785,4664,6004,111.09,-18788,7919,5150,146.5,-16470,2504,2736,163.48,-11099,-3914,-118,174.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,51,D,-9,63,13741,1859,-2722,0,-105427,20407,0,24443,6007,1292,24443,6007,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,173.85,17.64,30738.75,30912.6,30930.24,24452,6070,-15036.11,2846.33,11052.69,2982.66,24452,6070,-24452,6038,-2251,6070,-316.11,3028.08,,,-18721,3809,2081,0.0,-22705,1516,3698,34.63,-24451,-4775,5149,46.55,-24452,-5494,5691,64.51,-21631,-968,6070,81.46,-17755,1214,4474,113.53,-11431,783,1934,130.38,-217,-123,-1229,146.38,6038,1193,-2251,173.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,52,D,-9,63,8756,3746,-3105,0,-106015,13664,1413,25826,5247,1881,25826,5247,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,141.32,33.75,31219.01,31360.34,31394.09,25835,5310,-14529.75,1540.75,13002.07,3078.97,25835,5310,-25835,8756,-3105,5310,-1937.12,3955.55,,,-25835,-258,4815,0.0,-24486,-2312,5310,33.2,-23611,-6091,3635,49.8,-21695,-7389,2406,61.79,-18925,-4272,1389,97.11,-11846,-1648,-306,97.25,1404,2727,-1818,124.73,8756,3746,-3105,141.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,53,D,-9,63,-23841,-872,5218,0,-92821,12273,0,25773,5380,0,25773,5380,0x2E,V>TH|H>TH|VDOM|CHOSE_V,6,95.9,16.26,31664.36,31760.25,31776.52,26002,5443,-23783.33,3701.83,2635.95,1541.87,26002,5443,-26002,-18831,1805,5443,-740.0,2332.62,,,-18831,3050,1805,0.0,-23392,770,2404,33.81,-24852,-1666,2873,51.94,-26002,-3448,4468,63.13,-25782,-2274,5443,80.08,-23841,-872,5218,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,54,D,-9,63,-8101,-3910,591,0,-127785,25908,0,20375,4344,0,20375,4344,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,191.4,17.11,32080.83,32272.23,32289.34,20384,4407,-15220.7,3086.0,5403.67,1077.25,20384,4407,-20384,-5824,591,4407,-1526.8,2446.86,,,-5824,-2262,2155,0.0,-9737,-192,3520,17.95,-16249,2853,3857,46.96,-18331,1716,3058,63.94,-19161,-1190,2860,80.37,-19303,-4633,3333,96.04,-20130,-3893,3927,128.97,-20384,-1342,4407,146.44,-14987,-2415,3152,158.43,-8101,-3910,591,191.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,55,D,-9,63,-6086,726,-1208,0,-124694,11235,0,20448,2330,0,20448,2330,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,147.19,29.75,32573.46,32720.65,32750.39,20457,2393,-16472.44,1341.33,4927.02,1183.93,20457,2393,-20457,-6086,-1208,2393,-823.56,1155.63,,,-10742,-1712,113,0.0,-17409,-196,1604,17.97,-20197,474,2004,35.15,-20457,2,1831,53.12,-19500,-1291,2247,64.42,-19305,-2344,2393,97.89,-18757,-2307,2018,114.27,-15799,-764,1070,147.02,-6086,726,-1208,147.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,56,D,-9,63,15287,5219,-1459,0,-73169,5672,12192,25996,4033,1602,25996,4033,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,188.99,17.62,33088.25,33277.24,33294.86,26005,4388,-10070.9,979.0,15723.68,2435.74,26005,4388,-26005,15287,-1539,4388,1665.3,4181.11,,,-26005,-351,4096,0.0,-24431,-2222,4388,29.38,-22473,-3732,3406,29.51,-22089,-3523,2249,64.19,-20112,-918,1471,80.2,-12358,4428,-143,97.09,-4458,6685,-1539,125.31,3747,5373,-1438,159.06,12183,5694,-1241,159.21,15287,5219,-1459,188.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,57,D,-9,63,11958,4175,-4081,0,-101309,13834,2704,22107,5044,596,22107,5044,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,141.43,29.28,33583.71,33725.14,33754.42,22116,5107,-10460.89,1365.89,10566.44,2105.41,22116,5107,-22116,7233,-2045,5107,450.11,2922.31,,,-22116,1713,5107,0.0,-20419,-1999,3385,11.84,-18827,-2039,1063,29.78,-16749,281,692,47.82,-12930,5398,2065,59.0,-10075,3561,2021,91.54,-2960,-3397,538,107.89,2695,-1388,-533,123.95,7233,1921,-2045,141.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,58,D,-9,63,-4239,1847,-1700,0,-77523,28616,0,17005,7447,0,17005,7447,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,161.41,0.08,34027.99,34189.4,34189.48,17014,7510,-13716.33,4456.67,4000.73,2730.83,17014,7510,-17014,-4239,-1700,7510,3094.11,2443.89,,,-10398,689,5450,0.0,-14541,1615,7510,15.67,-15208,1477,6584,32.63,-15341,1864,5318,62.19,-15464,1989,5412,98.04,-16114,4231,5136,115.44,-17014,6934,4107,115.53,-15128,7201,2293,144.26,-4239,1847,-1700,161.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,59,D,-9,63,-26842,1577,4589,0,-157878,30524,0,31436,5505,0,31436,5505,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,143.32,17.94,34493.01,34636.34,34654.28,31445,5568,-23097.88,4444.25,8270.23,980.7,31445,5568,-31445,-8837,3030,5568,1630.5,2246.21,,,-8837,202,3030,0.0,-14063,3757,5444,29.78,-19029,5397,5568,47.72,-25150,1560,3883,65.62,-28730,-1392,3295,77.58,-31445,-538,4400,95.51,-30687,2481,5345,113.44,-26842,1577,4589,143.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,60,D,-9,63,7301,4255,-3158,0,-204042,40675,0,32759,7256,231,32759,7256,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,196.93,11.95,35000.39,35197.31,35209.27,32768,7319,-19682.2,3808.4,13023.25,3397.6,32768,7319,-32768,7301,-3158,7319,-362.2,8081.44,,,-9824,9688,-168,0.0,-13180,9696,5024,35.85,-18357,6686,7319,47.85,-25014,3274,6447,65.76,-32628,-4039,5767,95.66,-32768,-8855,6029,113.62,-32768,-12279,5718,131.15,-27493,-8218,3822,143.12,-12091,-3830,1284,161.05,7301,4255,-3158,196.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,61,D,-9,63,-32720,-10963,587,0,-115253,13218,3849,32759,2975,0,32759,2975,0x2E,V>TH|H>TH|VDOM|CHOSE_V,9,162.23,16.31,35494.98,35657.21,35673.52,32768,3038,-20374.56,2036.33,15098.32,748.0,32768,3038,-32768,3840,587,3038,-3325.78,6299.58,,,3840,1633,2932,0.0,9,4855,3038,17.32,-7729,5768,2450,33.79,-21019,-1099,2099,51.0,-27615,-6271,1694,68.42,-32601,-9672,1570,80.36,-32768,-8247,1815,115.53,-32768,-5936,2142,133.53,-32720,-10963,587,162.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,62,D,-9,63,-31988,-5238,-2083,0,-129637,-4961,3096,31080,3907,3503,31080,3907,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,179.4,12.05,35974.22,36153.62,36165.67,31988,3970,-16142.8,-308.3,13344.06,2677.58,31988,3970,-31988,3087,-3440,3970,-1576.8,3096.54,,,3087,-4214,3970,0.0,269,2235,3457,47.81,-3659,3937,1936,48.0,-8144,947,733,48.27,-15082,-2037,-1088,83.73,-20276,-1226,-3220,95.87,-26011,-2133,-3440,113.61,-28535,-3005,-1947,131.56,-31089,-5034,-1401,161.45,-31988,-5238,-2083,179.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,63,D,-9,63,-27056,1929,1376,0,-47589,2858,10939,25218,4439,3089,25218,4439,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,195.72,11.95,36421.32,36617.04,36629.0,27056,4502,-7472.6,480.1,13390.25,2967.31,27056,4502,-27056,10930,-3026,4502,2162.5,2379.37,,,10930,-187,4502,0.0,5768,-355,4499,35.77,3269,285,3675,47.63,180,2640,596,65.56,-2294,5124,-1838,95.47,-6144,6399,-3026,113.15,-14429,4158,-2921,129.89,-19723,1509,-2054,147.83,-25227,123,-8,159.79,-27056,1929,1376,195.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121139,64,D,-9,63,7762,1216,2719,0,-175814,16614,0,32399,3164,0,32399,3164,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,125.88,18.14,36967.83,37093.71,37111.85,32408,3914,-23588.0,2621.12,8325.76,735.97,32408,3914,-32408,-11927,1717,3914,-264.0,4050.15,,,-11927,4210,2312,0.0,-17751,4789,3058,0.12,-25319,-693,3227,28.49,-29212,-5309,1872,28.81,-32271,-6219,1717,61.68,-32408,-253,2339,79.27,-26989,2469,2530,108.05,-12827,-1106,3914,125.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
