session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_121354,11,L,-9,63,-2070,1161,22133,0,-7968,78416,1299,3647,20968,10875,3647,20968,0x56,V>TH|H>TH|HDOM|CHOSE_H,10,174.76,16.27,12874.19,13048.94,13065.21,3656,22133,-1011.9,10111.6,1464.44,11615.67,3656,22133,-3656,1290,-10812,22133,-2246.0,2596.7,,,-3656,-2178,-10812,0.0,-2126,-4788,-5498,11.91,-1500,-5412,616,29.26,-778,-5594,8806,46.03,-1180,-4103,12366,78.94,-750,-1909,15190,95.89,910,-462,17997,107.14,1290,-87,19287,123.9,-259,912,21031,139.43,-2070,1161,22133,174.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,12,L,-9,63,-3020,879,28918,0,-26443,220565,0,4109,32658,0,4109,32658,0x56,V>TH|H>TH|HDOM|CHOSE_H,10,179.57,12.05,13524.84,13704.41,13716.46,4118,32721,-2954.4,25005.0,765.66,10759.13,4118,32721,-4118,-1758,681,32721,4827.7,2268.73,,,-2167,3544,681,0.0,-2934,6005,12102,17.18,-3013,6874,20741,34.26,-4071,6876,28072,67.34,-4118,7414,31087,84.32,-2442,6737,32721,96.09,-1758,4397,32696,113.97,-2594,3207,31917,143.71,-3427,2344,31115,161.66,-3020,879,28918,179.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,13,L,-9,63,-4492,1379,32671,0,-51,90383,4199,4704,32700,25870,4704,32700,0x56,V>TH|H>TH|HDOM|CHOSE_H,10,189.84,17.83,14038.15,14227.98,14245.81,4713,32763,-462.4,12362.1,3177.98,22804.14,4713,32763,-4713,4190,-25807,32763,3011.9,2018.14,,,4190,87,-25807,0.0,2384,2143,-20657,17.16,2144,3775,-5810,45.45,1899,1735,4926,62.94,395,4908,17740,96.96,-583,6319,24819,114.18,-2028,5439,30213,125.66,-3820,2722,32763,142.9,-4713,1612,32763,159.87,-4492,1379,32671,189.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,14,L,-9,63,-13948,4943,30265,0,-13675,54070,7899,12847,30478,21508,12847,30478,0x56,V>TH|H>TH|HDOM|CHOSE_H,10,180.14,11.99,14563.44,14743.59,14755.58,13948,30541,-3284.0,10519.1,8816.84,20221.82,13948,30541,-13948,7890,-21445,30541,903.6,3981.93,,,7890,-6693,-21445,0.0,6814,-1826,-16938,18.22,5206,3237,-9551,34.05,2975,5315,4063,67.99,-300,4286,13320,78.8,-5145,1610,20352,126.68,-11069,-2514,26233,126.82,-12407,-2117,28351,144.48,-12856,2795,30541,162.45,-13948,4943,30265,180.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,15,L,-9,63,-19313,-15192,32682,0,-20471,94629,11997,21173,32700,15783,21173,32700,0x56,V>TH|H>TH|HDOM|CHOSE_H,9,156.02,18.1,15012.97,15168.99,15187.1,21182,32763,-3667.78,15169.89,14136.64,19988.63,21182,32763,-21182,11988,-15720,32763,-829.33,8828.51,,,10726,1442,-15720,0.0,11988,7314,-9972,16.15,10129,8630,-1285,32.99,6837,5611,8777,60.71,-2729,4650,24388,78.39,-9809,269,32133,95.02,-19657,-7652,32763,110.48,-21182,-12536,32763,144.04,-19313,-15192,32682,156.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,16,L,-9,63,-5456,3835,21362,0,-39916,104477,0,13226,28134,4612,13226,28134,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,127.72,11.64,15429.63,15557.34,15568.98,13235,28197,-5118.25,13848.88,5683.49,16097.24,13235,28197,-13235,4480,-15426,28197,211.25,6294.73,,,4480,-2732,-15426,0.0,-1938,4552,-4549,0.2,-2486,6667,9351,28.37,-3267,7000,19569,44.53,-7432,-865,26762,61.67,-11612,-8567,28197,78.69,-13235,-8200,25525,94.07,-5456,3835,21362,127.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,17,L,-9,63,5431,2881,17636,0,-14696,55837,3702,4607,20804,13981,4607,20804,0x56,V>TH|H>TH|HDOM|CHOSE_H,8,122.47,32.69,15732.85,15855.32,15888.01,5431,20867,-1166.0,9239.25,3965.75,13242.88,5431,20867,-4616,5431,-13918,20867,-390.25,2469.47,,,-2831,1808,-13918,0.0,-4171,1003,-6396,11.61,-4406,-880,4122,46.32,-4616,-3674,13489,46.41,-3306,-3338,17614,75.72,878,-2118,20500,93.72,3693,1196,20867,111.59,5431,2881,17636,122.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,18,L,-9,63,-843,3204,27289,0,-30189,71082,0,9884,32475,0,9884,32475,0x56,V>TH|H>TH|HDOM|CHOSE_H,5,81.74,34.07,16015.66,16097.4,16131.47,9893,32538,-6213.6,19724.6,3529.04,12909.53,9893,32538,-9893,-843,482,32538,1511.8,1372.1,,,-7056,1968,482,0.0,-9893,2168,13062,32.14,-8422,-109,25252,49.04,-4854,328,32538,65.57,-843,3204,27289,81.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,19,L,-9,63,5493,514,-6342,0,-9931,67304,5984,6758,18057,0,6758,18057,0x56,V>TH|H>TH|HDOM|CHOSE_H,7,129.17,16.68,16255.44,16384.61,16401.29,6767,18120,-641.71,8762.86,5562.15,8757.05,6767,18120,-6767,5975,-6342,18120,2524.43,1817.74,,,-4381,-71,8346,0.0,-6767,4467,18023,34.05,-6056,3478,18120,51.7,-2556,4180,12971,67.74,3800,3452,7766,96.06,5975,1651,2456,112.61,5493,514,-6342,129.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_121354,20,L,-9,63,4405,5568,31255,0,-12140,64750,831,7310,29894,85,7310,29894,0x56,V>TH|H>TH|HDOM|CHOSE_H,5,79.12,16.93,16513.15,16592.27,16609.2,7319,31255,-1554.2,19251.4,4504.49,13129.26,7319,31255,-7319,4405,-22,31255,3112.4,3069.46,,,-7319,-1930,-22,0.0,-4156,2356,12364,16.97,-1523,4597,22703,28.81,822,4971,29957,62.6,4405,5568,31255,79.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
