session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_120843,11,U,-9,63,14054,-3250,587,0,42589,15508,13475,3486,6388,331,13475,6388,0x2E,V>TH|H>TH|VDOM|CHOSE_V,8,159.23,0.1,7092.42,7251.64,7251.74,14054,6451,8575.5,2479.88,6303.93,2632.81,14054,6451,-3495,14054,-268,6451,-1909.62,4215.37,,,-3495,2577,381,0.0,1889,1731,2404,31.65,7616,2469,6152,49.18,10181,552,6451,82.22,12015,-6168,3366,111.46,12878,-7582,766,111.64,13466,-5606,-268,147.32,14054,-3250,587,159.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,12,U,-9,63,14356,-3747,1977,0,36792,14871,17218,14939,3483,2043,17218,3483,0x2E,V>TH|H>TH|VDOM|CHOSE_V,11,192.41,17.94,7507.8,7700.22,7718.15,17209,3546,5024.91,1731.55,11399.69,1797.84,17209,3546,-14948,17209,-1980,3546,-139.18,2308.88,,,-14948,3481,-1980,0.0,-10307,241,-1215,17.88,-5656,837,1347,35.46,-1076,1929,2377,79.62,4207,1564,1632,96.77,9618,-1475,2087,96.92,10737,-3399,2678,114.69,14553,-753,3327,144.59,17209,1645,3546,162.56,16581,-1854,3271,174.48,14356,-3747,1977,192.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,13,U,-9,63,-168,-435,-635,0,94918,30293,13815,3509,6182,429,13815,6182,0x2E,V>TH|H>TH|VDOM|CHOSE_V,14,257.28,11.78,7987.67,8244.96,8256.73,13806,6245,7228.29,2236.14,5735.84,2367.61,13806,6245,-3518,13806,-635,6245,-793.21,2153.96,,,-3518,1250,-366,0.0,-237,3331,-78,33.57,1898,2731,824,49.7,8864,-158,4683,65.84,12227,-1509,6245,77.71,13806,-1217,5816,94.63,13415,-1308,4583,112.69,12724,-2517,3734,141.29,11056,-4038,2522,157.93,10189,-4030,1859,175.99,9194,-1892,1261,210.02,7099,-662,727,221.23,4647,-651,131,257.12,-168,-435,-635,257.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,14,U,-9,63,8176,-1537,1538,0,84661,23441,12823,2659,3452,0,12823,3452,0x2E,V>TH|H>TH|VDOM|CHOSE_V,11,190.29,15.82,8469.45,8659.74,8675.56,12814,3515,8431.55,2328.09,5250.57,959.83,12814,3515,-2668,12814,355,3515,-641.0,2727.48,,,-2668,5963,355,0.0,457,1914,2795,11.06,5828,-665,3063,28.34,9082,-1518,2978,59.77,11761,332,3439,76.43,12619,-805,3515,93.12,12775,-3768,2496,126.29,12814,-3760,1967,126.38,12008,-2019,1703,157.05,9895,-1188,1760,173.04,8176,-1537,1538,190.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,15,U,-9,63,7902,-1062,-977,0,76463,14462,12812,4616,2923,361,12812,2923,0x2E,V>TH|H>TH|VDOM|CHOSE_V,11,190.57,15.84,8947.46,9138.03,9153.86,12803,2986,7661.36,1283.18,5634.79,1415.86,12803,2986,-4625,12803,-977,2986,1132.55,2664.16,,,-4625,5774,-298,0.0,1217,4079,924,16.96,3474,4188,1868,29.23,6178,2049,2841,61.15,9498,2197,2473,78.62,12803,-718,2986,95.1,12560,-2256,2782,122.98,12307,-1242,1310,139.26,12060,-33,413,156.22,10901,-518,-207,173.45,7902,-1062,-977,190.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,16,U,-9,63,-1447,-2880,1817,0,65508,25711,13860,5827,5315,0,13860,5315,0x2E,V>TH|H>TH|VDOM|CHOSE_V,13,239.88,16.87,9408.34,9648.22,9665.1,14183,5378,7419.08,2990.92,6352.09,1311.4,14183,5378,-5836,14183,1608,5378,-548.92,2096.95,,,-5836,1713,1624,0.0,1787,2734,2294,16.75,6870,814,4052,50.63,9499,106,5378,61.85,13851,66,4931,79.23,14183,-73,4081,112.39,13608,-1523,3622,130.62,13137,-4050,3115,141.21,11415,-3623,2654,173.09,9393,-1999,2076,173.21,6371,469,1608,190.02,3617,1110,1630,222.81,-1447,-2880,1817,239.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,17,U,-9,63,6326,2363,4004,0,69031,29556,12583,2330,5095,522,12583,5095,0x2E,V>TH|H>TH|VDOM|CHOSE_V,11,188.23,16.8,9873.47,10061.7,10078.5,12574,5158,7900.0,3506.82,5152.05,1615.9,12574,5158,-2339,12574,-459,5158,1662.27,2826.86,,,-2339,7573,-459,0.0,-309,1848,1822,17.08,5401,-1660,2842,49.12,9486,181,3995,61.15,12574,2003,5158,77.18,12198,-132,5005,93.93,11624,-2202,4448,127.18,11847,388,3634,143.49,11270,3348,3812,160.66,8822,4575,4314,172.12,6326,2363,4004,188.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,18,U,-9,63,11650,-3701,501,0,38346,18335,12158,9951,4032,1246,12158,4032,0x2E,V>TH|H>TH|VDOM|CHOSE_V,11,205.52,17.75,10304.28,10509.8,10527.55,12149,4095,4536.91,1769.64,8108.02,1568.35,12149,4095,-9960,12149,-1183,4095,-347.36,4590.24,,,-9960,7531,-1183,0.0,-6818,5439,464,15.91,-1980,3016,1656,49.19,274,4027,2332,61.03,3104,-177,4095,95.82,7678,-4392,3985,111.31,10390,-5814,3054,126.75,12149,-2801,1727,143.37,11872,-2578,1521,160.43,11547,-4371,1314,188.73,11650,-3701,501,205.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,19,U,-9,63,12169,-4637,-2064,0,18025,-3656,13222,11739,3731,3214,13222,3731,0x2E,V>TH|H>TH|VDOM|CHOSE_V,12,224.73,0.27,10734.84,10959.57,10959.84,13213,3794,1462.17,-462.75,10160.79,2381.05,13213,3794,-12558,13213,-3151,3794,336.58,8689.91,,,-9350,6334,-2773,0.0,-11748,10941,-2285,29.92,-12558,5907,-463,47.86,-9237,7013,1414,47.94,-998,13561,2850,77.73,142,6107,3794,94.04,3759,-6132,1595,110.27,8355,-8274,-9,144.0,10891,-8798,-1679,144.49,12908,-9353,-3151,173.03,13213,-8630,-2782,190.63,12169,-4637,-2064,224.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_120843,20,U,-9,63,15273,-3473,1229,0,28429,-4083,15101,11552,1710,2927,15101,2927,0x2E,V>TH|H>TH|VDOM|CHOSE_V,10,176.16,11.92,11199.5,11375.66,11387.58,15273,2864,4129.5,-297.5,9586.18,1816.14,15273,2864,-11561,15273,-2864,1773,-383.0,4180.75,,,-11561,2087,-2257,0.0,-4352,4017,-2829,0.18,-3400,6679,-2864,29.89,-2335,3561,-625,59.37,993,-311,-295,77.2,5923,-3006,35,94.3,11936,-4235,1265,111.32,13726,-4498,1773,123.24,15092,-4651,1593,140.45,15273,-3473,1229,176.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
