session_id,gesture_id,result,bias_gx,bias_gz,proc_gx,proc_gy,proc_gz,proc_btn,acc_v,acc_h,peak_v_pos,peak_v_neg,peak_h_pos,peak_h_neg,mag_v,mag_h,flags,flags_text,n_frames,duration_ms,latency_ms,t_press_ms,t_release_ms,t_pic_ms,peak_raw_gx,peak_raw_gz,mean_gx,mean_gz,std_gx,std_gz,max_abs_gx,max_abs_gz,min_gx,max_gx,min_gz,max_gz,mean_gy,std_gy,cal_bias_computed_gx,cal_bias_computed_gz,frame_00_gx,frame_00_gy,frame_00_gz,frame_00_t_ms,frame_01_gx,frame_01_gy,frame_01_gz,frame_01_t_ms,frame_02_gx,frame_02_gy,frame_02_gz,frame_02_t_ms,frame_03_gx,frame_03_gy,frame_03_gz,frame_03_t_ms,frame_04_gx,frame_04_gy,frame_04_gz,frame_04_t_ms,frame_05_gx,frame_05_gy,frame_05_gz,frame_05_t_ms,frame_06_gx,frame_06_gy,frame_06_gz,frame_06_t_ms,frame_07_gx,frame_07_gy,frame_07_gz,frame_07_t_ms,frame_08_gx,frame_08_gy,frame_08_gz,frame_08_t_ms,frame_09_gx,frame_09_gy,frame_09_gz,frame_09_t_ms,frame_10_gx,frame_10_gy,frame_10_gz,frame_10_t_ms,frame_11_gx,frame_11_gy,frame_11_gz,frame_11_t_ms,frame_12_gx,frame_12_gy,frame_12_gz,frame_12_t_ms,frame_13_gx,frame_13_gy,frame_13_gz,frame_13_t_ms,frame_14_gx,frame_14_gy,frame_14_gz,frame_14_t_ms,frame_15_gx,frame_15_gy,frame_15_gz,frame_15_t_ms,frame_16_gx,frame_16_gy,frame_16_gz,frame_16_t_ms,frame_17_gx,frame_17_gy,frame_17_gz,frame_17_t_ms,frame_18_gx,frame_18_gy,frame_18_gz,frame_18_t_ms,frame_19_gx,frame_19_gy,frame_19_gz,frame_19_t_ms,frame_20_gx,frame_20_gy,frame_20_gz,frame_20_t_ms,frame_21_gx,frame_21_gy,frame_21_gz,frame_21_t_ms,frame_22_gx,frame_22_gy,frame_22_gz,frame_22_t_ms,frame_23_gx,frame_23_gy,frame_23_gz,frame_23_t_ms,frame_24_gx,frame_24_gy,frame_24_gz,frame_24_t_ms,frame_25_gx,frame_25_gy,frame_25_gz,frame_25_t_ms,frame_26_gx,frame_26_gy,frame_26_gz,frame_26_t_ms,frame_27_gx,frame_27_gy,frame_27_gz,frame_27_t_ms,frame_28_gx,frame_28_gy,frame_28_gz,frame_28_t_ms,frame_29_gx,frame_29_gy,frame_29_gz,frame_29_t_ms
20260320_123537,27,?,-9,63,-160,66,43,0,-75,-253,54,72,4,19,72,19,0x28,VDOM|CHOSE_V,31,591.77,11.69,25551.19,26142.96,26154.65,160,67,-16.19,53.23,33.37,6.65,160,67,-160,45,43,67,33.74,15.66,,,45,24,56,0.0,28,3,60,15.8,14,12,55,33.91,-16,21,55,45.12,-23,41,55,78.4,-31,42,49,94.77,-12,36,54,111.75,-9,31,45,127.96,-30,26,45,139.97,-16,33,48,172.78,-8,26,50,206.97,-7,30,62,207.11,-15,23,48,241.13,-7,27,46,253.09,-6,26,52,270.6,-18,20,65,287.84,-9,31,52,299.8,-5,30,57,335.73,3,27,57,352.36,-15,31,59,363.47,-12,40,50,397.25,-10,31,46,413.86,-12,35,57,430.22,-14,38,44,462.04,-10,35,61,478.0,-5,29,65,494.98,-15,40,48,512.4,-14,38,50,523.32,-32,77,67,556.53,-81,77,49,574.31
20260320_123537,28,?,-9,63,-166,146,38,0,-232,-111,33,175,7,20,175,20,0x28,VDOM|CHOSE_V,27,540.76,17.02,26413.54,26954.3,26971.31,184,70,-24.26,56.93,45.6,7.85,184,70,-184,24,38,70,36.3,37.47,,,13,-92,67,0.0,24,7,59,33.57,9,9,54,44.64,-12,42,54,79.21,-16,40,59,95.23,-9,36,50,112.29,-16,28,50,140.82,-29,46,54,157.83,-29,20,54,174.08,-29,45,50,190.06,-23,30,58,207.82,-2,38,68,219.95,-8,34,65,252.81,1,32,70,270.57,-4,32,63,287.26,-8,33,62,320.64,-28,40,56,332.67,-14,26,51,349.71,-13,32,61,367.06,-2,27,43,384.08,-21,24,55,413.98,-23,43,66,431.77,-14,34,64,443.77,-19,67,55,479.75,-33,96,64,491.71,-184,65,47,507.87,-166,146,38,540.76,,,,,,,,,,,,
20260320_123537,29,?,-9,63,-187,80,47,0,-66,-37,47,56,17,16,56,17,0x28,VDOM|CHOSE_V,28,525.87,17.95,27193.4,27719.27,27737.22,187,80,-18.11,61.43,37.94,8.34,187,80,-187,38,47,80,34.64,21.64,,,38,15,63,0.0,9,19,64,17.46,-1,21,71,35.0,-8,17,65,64.38,-13,10,70,64.57,-18,35,76,80.8,-8,21,61,110.56,-6,29,61,128.59,-17,39,55,146.47,-19,19,53,176.44,1,14,54,194.3,-18,23,59,226.95,-23,30,62,227.06,-14,38,62,254.11,-10,29,61,270.95,-8,25,73,287.43,-1,25,54,303.93,-3,41,68,336.98,1,39,47,352.96,-2,42,58,370.46,0,35,61,399.44,-17,27,59,416.26,-21,39,80,431.61,-22,31,72,447.86,-18,38,53,465.36,-57,85,51,497.88,-65,104,60,514.53,-187,80,47,525.87,,,,,,,,
20260320_123537,30,?,-9,63,-172,-84,56,0,-87,-105,52,117,11,16,117,16,0x28,VDOM|CHOSE_V,29,571.27,16.74,27978.4,28549.66,28566.41,138,74,-17.07,58.38,36.76,6.65,138,74,-138,43,47,74,31.83,13.23,,,28,3,60,0.0,43,3,57,32.71,22,15,64,48.9,10,15,66,60.71,13,30,56,77.87,-12,41,56,110.83,-10,38,54,128.04,-22,47,60,140.02,-28,48,62,172.93,-8,38,51,189.8,-24,31,66,207.07,-4,38,64,239.33,-2,33,53,256.79,-2,21,53,267.86,-12,20,61,289.09,-21,16,65,300.86,-3,29,56,317.7,-12,40,64,347.48,-15,43,58,365.66,-12,24,68,395.49,-23,28,47,413.23,-18,32,51,431.17,-13,34,63,447.04,-17,29,74,463.92,-19,34,50,476.05,-18,41,61,510.04,-52,47,55,525.59,-126,51,50,559.77,-138,54,48,571.27,,,,
20260320_123537,31,?,-9,63,-144,120,31,0,-116,-60,15,92,7,11,92,11,0x28,VDOM|CHOSE_V,26,511.36,0.11,28825.91,29337.27,29337.39,144,74,-19.15,60.31,33.54,8.47,144,74,-144,16,31,74,37.69,23.6,,,16,6,65,0.0,6,11,52,11.78,-10,14,69,47.62,1,33,61,59.57,2,22,54,77.51,-19,42,74,107.6,-14,38,55,107.94,-7,32,56,138.3,-5,19,56,156.28,-5,28,58,174.18,-17,34,57,204.11,-13,42,73,222.07,-3,39,69,239.85,-27,47,56,269.76,-7,22,57,287.84,-3,34,58,299.68,-12,37,70,317.63,-8,29,63,347.53,-10,16,59,365.44,-14,37,63,382.38,-5,38,61,399.25,-17,39,58,411.25,-30,48,68,429.14,-52,82,62,458.27,-101,71,63,476.2,-144,120,31,511.36,,,,,,,,,,,,,,,,
20260320_123537,32,?,-9,63,-182,43,54,0,-88,-77,31,49,7,17,49,17,0x28,VDOM|CHOSE_V,25,466.53,11.52,29557.12,30023.65,30035.17,182,70,-19.0,59.04,38.88,5.78,182,70,-182,22,46,70,33.04,15.42,,,19,2,66,0.0,13,-6,59,0.32,22,29,62,35.09,4,33,70,46.12,-19,27,57,63.28,-11,32,55,98.6,-1,31,52,109.72,-7,39,63,127.33,-5,27,60,162.47,-19,42,51,178.0,-11,25,66,194.49,-8,26,69,222.08,-14,33,63,239.12,-9,35,51,257.04,-10,33,58,285.92,-18,38,61,286.03,-5,26,62,303.9,-2,42,63,338.07,-10,23,58,349.19,-25,27,60,365.51,-24,42,57,399.56,-39,44,56,399.7,-58,72,46,433.13,-56,61,57,449.18,-182,43,54,466.53,,,,,,,,,,,,,,,,,,,,
20260320_123537,33,?,-9,63,-164,70,54,0,-73,-105,37,57,6,22,57,22,0x28,VDOM|CHOSE_V,27,528.46,17.75,30290.97,30819.43,30837.18,150,69,-16.63,57.52,32.48,7.05,150,69,-150,28,41,69,31.07,20.47,,,28,-17,66,0.0,22,31,68,17.94,7,18,60,47.78,9,24,55,65.86,-16,35,53,83.64,-3,36,62,95.61,-19,37,51,113.05,-34,18,61,130.58,-25,10,56,160.53,-15,33,48,178.5,-18,30,62,193.52,-5,49,54,211.38,-7,29,69,241.26,-16,21,66,259.19,-13,26,41,271.11,-9,27,46,289.04,4,18,59,318.94,-6,31,56,336.9,-13,16,54,366.84,-12,26,61,366.96,-10,33,60,402.76,-6,17,57,414.64,-11,25,49,432.81,-19,42,62,450.72,-46,60,68,480.61,-66,96,57,498.35,-150,68,52,528.46,,,,,,,,,,,,
20260320_123537,34,?,-9,63,-130,38,41,0,-49,-118,147,108,16,21,147,21,0x28,VDOM|CHOSE_V,24,463.5,16.65,31073.79,31537.29,31553.94,138,79,-16.42,56.71,47.65,9.12,138,79,-130,138,41,79,31.0,9.61,,,138,34,72,0.0,12,23,55,17.92,7,27,59,65.78,3,29,57,78.45,-6,24,65,96.79,4,14,67,114.19,-11,28,51,114.31,-8,29,58,143.13,-12,35,62,160.95,-15,32,57,178.86,-10,28,54,190.82,-6,26,64,207.9,-14,21,65,241.02,-14,24,56,258.95,-24,17,49,270.92,-13,32,42,288.9,-8,35,79,317.93,-12,30,53,335.87,-31,31,52,353.81,-29,37,53,383.78,-40,47,50,401.62,-58,58,57,413.57,-117,45,43,446.37,-130,38,41,463.5,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,35,?,-9,63,-162,58,58,0,-13,-79,22,37,9,19,37,19,0x28,VDOM|CHOSE_V,26,496.52,0.07,31792.23,32288.74,32288.81,162,72,-17.23,59.31,34.68,7.74,162,72,-162,13,44,72,34.77,15.96,,,-6,13,67,0.0,9,13,58,18.0,13,33,60,35.91,9,28,63,47.89,-11,28,63,83.73,-7,43,68,95.74,-3,18,67,111.83,0,30,46,146.68,-4,33,54,158.81,-17,16,53,176.04,-15,25,44,193.99,-17,28,54,205.8,-7,36,56,239.64,-6,29,64,256.49,11,28,71,273.7,-4,33,69,301.91,-5,31,53,302.09,-7,39,72,335.35,-14,30,70,352.9,-14,38,60,381.94,-10,28,53,399.82,-28,37,52,434.19,-34,66,60,462.76,-46,76,50,462.9,-73,67,57,479.75,-162,58,58,496.52,,,,,,,,,,,,,,,,
20260320_123537,36,?,-9,63,-136,52,58,0,-142,-14,43,162,11,15,162,15,0x28,VDOM|CHOSE_V,27,527.56,17.07,32527.09,33054.65,33071.72,171,74,-22.15,60.67,44.13,8.22,171,74,-171,34,45,74,33.56,13.78,,,28,-3,74,0.0,34,21,66,29.7,14,20,65,46.99,7,23,59,64.93,2,37,53,82.89,2,35,66,93.65,-7,37,60,126.99,-7,29,53,144.42,-21,26,55,162.09,-29,25,53,179.15,-4,37,68,206.76,-10,33,71,223.92,10,28,64,241.85,-12,32,66,253.93,-15,22,67,270.22,-27,27,69,306.04,0,27,72,317.53,-8,33,54,335.52,-9,29,57,365.41,-18,32,45,382.54,-32,38,68,400.54,-37,39,61,417.69,-43,58,67,449.42,-37,63,54,461.23,-72,59,45,494.33,-171,47,48,494.53,-136,52,58,527.56,,,,,,,,,,,,
20260320_123537,37,?,-9,63,-179,65,54,0,100,-48,97,61,10,13,97,13,0x28,VDOM|CHOSE_V,24,461.4,0.1,33231.95,33693.36,33693.46,179,73,-18.12,60.62,53.77,6.45,179,73,-179,88,50,73,40.33,18.6,,,88,27,59,0.0,24,22,63,11.39,3,19,64,28.31,13,27,56,64.37,-3,28,50,76.28,5,38,60,112.12,5,39,68,124.11,-7,25,71,158.28,-6,20,61,158.43,-8,40,73,191.9,-13,39,73,203.17,-6,36,59,219.33,-12,30,67,237.0,-10,36,61,254.06,-13,32,56,283.2,-11,23,60,301.22,-2,44,57,319.23,-13,36,54,331.51,-10,50,66,368.39,-19,54,57,379.87,-28,78,55,415.15,-70,80,60,415.27,-163,80,51,443.7,-179,65,54,461.4,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,38,?,-9,63,-65,49,63,0,-54,-40,71,64,10,14,71,14,0x28,VDOM|CHOSE_V,23,428.26,35.54,33917.22,34345.48,34381.02,209,73,-23.35,59.87,50.3,6.66,209,73,-209,62,49,73,32.48,16.08,,,62,14,67,0.0,26,25,73,16.8,28,31,67,33.88,22,23,59,45.9,8,20,68,81.04,-12,19,63,92.41,-17,24,54,109.04,-4,17,58,143.25,-12,35,61,143.46,-12,26,67,173.0,-31,37,56,205.43,-18,36,49,222.64,-27,36,58,239.05,-17,40,56,256.07,-36,35,62,271.88,-25,51,58,289.16,-16,20,64,316.71,-29,34,68,334.04,-35,32,53,350.59,-54,51,55,368.46,-56,60,50,398.39,-73,77,62,416.32,-209,4,49,428.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,39,?,-9,63,-52,53,62,0,29,-115,32,23,7,23,32,23,0x28,VDOM|CHOSE_V,23,444.17,17.73,34573.31,35017.48,35035.21,52,70,-9.35,56.7,14.4,7.5,52,70,-52,23,40,70,38.96,19.88,,,-6,16,65,0.0,23,24,63,11.85,0,23,64,46.08,-15,32,64,63.09,-3,38,63,80.56,-14,29,55,109.28,-10,39,52,125.82,-10,17,62,142.98,-13,15,61,159.86,-22,39,44,188.92,-2,31,54,206.05,2,34,61,222.89,-11,32,57,234.94,-12,28,45,270.74,-9,28,52,282.66,3,36,51,300.58,-6,45,58,318.54,-3,38,57,346.73,8,52,70,346.81,-11,81,51,381.65,-20,88,53,398.04,-32,78,40,415.99,-52,53,62,444.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,40,?,-9,63,-143,57,44,0,-187,-26,81,117,16,21,117,21,0x28,VDOM|CHOSE_V,23,445.07,17.89,35273.22,35718.29,35736.18,143,79,-23.13,60.87,42.21,9.12,143,79,-143,72,42,79,34.3,18.24,,,72,-15,69,0.0,-3,14,66,18.02,-15,20,59,47.7,-4,31,65,64.88,-20,17,65,82.83,0,19,59,94.8,-4,34,63,129.86,-10,21,55,145.78,-10,42,42,162.91,-3,33,49,174.88,-18,32,60,207.98,0,47,59,225.92,-18,29,54,242.89,-9,34,79,254.13,-18,31,58,270.97,-21,31,71,305.16,-13,32,59,317.25,-31,48,79,333.78,-37,43,63,351.07,-47,63,63,386.01,-54,60,55,397.96,-126,66,64,415.93,-143,57,44,445.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,41,?,-9,63,-109,99,36,0,-83,-76,85,81,16,14,85,16,0x28,VDOM|CHOSE_V,24,442.87,35.12,35962.14,36405.01,36440.12,109,79,-15.92,58.75,32.94,9.13,109,79,-109,76,36,79,37.46,23.31,,,76,-28,72,0.0,-3,23,63,17.04,1,15,59,28.13,5,21,64,79.15,2,36,58,79.25,-12,39,50,95.42,-15,37,56,112.16,-2,34,61,141.45,-1,23,56,158.1,-7,34,65,191.32,-13,41,79,191.53,-15,37,49,219.07,-11,24,52,236.18,-12,39,66,270.12,-14,32,61,287.2,-18,28,68,298.8,-17,39,53,316.67,-25,29,54,333.26,-23,49,52,362.8,-19,57,59,380.77,-26,71,57,398.74,-34,69,71,410.67,-90,51,49,426.86,-109,99,36,442.87,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,42,?,-9,63,-102,63,49,0,-130,-96,37,78,8,15,78,15,0x28,VDOM|CHOSE_V,21,414.52,17.2,36661.41,37075.93,37093.13,102,71,-19.86,56.67,28.48,7.09,102,71,-102,28,47,71,33.62,19.87,,,28,-19,60,0.0,16,6,65,48.84,-9,16,50,49.01,-6,25,71,78.56,-20,35,64,95.72,-23,50,64,113.45,-17,39,56,161.29,-11,30,69,161.43,-12,21,52,178.81,-14,34,59,190.76,-6,31,47,208.75,-1,23,49,226.66,-18,34,58,254.74,-20,43,59,272.11,-17,35,51,289.85,-20,39,55,318.77,-14,34,49,335.11,-31,38,57,351.9,-33,49,58,368.81,-87,80,48,386.17,-102,63,49,414.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,43,?,-9,63,-61,66,64,0,-44,-16,35,28,8,17,35,17,0x28,VDOM|CHOSE_V,17,331.98,0.11,37335.26,37667.24,37667.35,61,71,-15.0,62.06,20.25,6.24,61,71,-61,26,46,71,34.0,19.0,,,15,-16,61,0.0,26,27,69,11.22,-21,8,64,46.94,-23,35,70,63.91,-15,30,62,93.05,-22,41,55,109.17,-37,43,71,126.82,-17,38,61,144.02,-26,36,68,155.91,-2,21,59,189.68,12,27,63,205.94,-14,40,64,222.62,-6,39,62,239.85,-22,33,62,268.64,-19,45,54,284.9,-23,65,46,302.16,-61,66,64,331.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,44,?,-9,63,-156,69,54,0,-127,-110,23,71,6,21,71,21,0x28,VDOM|CHOSE_V,17,322.56,12.04,38019.14,38341.7,38353.74,156,69,-25.12,56.0,40.3,7.45,156,69,-156,14,42,69,35.59,20.38,,,-1,21,67,0.0,14,31,54,16.69,-15,19,58,33.17,-2,3,69,49.81,1,2,60,67.01,2,22,54,96.39,-13,36,66,113.16,-15,30,61,146.07,-30,38,46,146.23,-19,41,54,175.13,-18,33,56,193.35,-12,38,56,211.16,-21,32,58,239.06,-8,52,42,274.73,-54,74,52,286.69,-80,64,45,304.65,-156,69,54,322.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,45,?,-9,63,-134,28,61,0,-259,-60,23,107,10,19,107,19,0x28,VDOM|CHOSE_V,22,412.27,17.94,38643.19,39055.46,39073.4,134,73,-26.45,60.18,39.41,7.79,134,73,-134,14,44,73,36.55,8.73,,,11,23,70,0.0,14,33,57,16.45,3,27,54,34.61,-5,30,50,46.11,-4,49,59,79.94,1,35,59,96.96,-10,34,71,125.14,-21,31,50,144.3,-20,26,64,162.57,-12,34,60,175.14,-11,35,58,192.45,-28,34,66,209.98,-6,42,60,240.47,-9,34,73,252.45,-25,52,69,269.91,-12,35,69,305.19,-13,42,48,317.2,-42,38,58,335.14,-47,39,44,352.98,-96,44,60,382.87,-116,59,64,400.34,-134,28,61,412.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,46,?,-9,63,-66,68,62,0,-8,-62,48,34,8,20,48,20,0x28,VDOM|CHOSE_V,18,335.51,16.29,39262.78,39598.29,39614.58,66,71,-12.61,59.5,24.46,7.34,66,71,-66,39,43,71,36.06,14.7,,,25,16,71,0.0,39,13,65,0.32,17,23,65,35.48,0,25,71,52.66,-5,23,61,64.71,-11,38,53,100.51,-8,40,52,112.52,-32,37,60,146.35,-15,29,65,146.51,-15,50,64,181.34,-24,33,59,193.46,-6,42,49,210.62,-6,40,56,227.82,-18,30,57,255.25,-29,32,63,272.47,-30,46,55,290.16,-43,64,43,306.42,-66,68,62,335.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,47,?,-9,63,-93,68,54,0,-126,-105,20,71,3,15,71,15,0x28,VDOM|CHOSE_V,17,321.86,17.34,39853.92,40175.78,40193.12,93,66,-22.0,55.71,26.39,5.61,93,66,-93,11,48,66,31.71,22.46,,,-10,-34,66,0.0,11,29,56,35.98,1,28,60,53.33,-18,39,60,65.12,-21,33,52,82.12,-20,36,53,116.16,-19,17,58,127.41,-11,32,64,161.86,0,21,48,179.92,-20,27,53,192.04,-16,40,64,208.66,-9,29,49,226.96,-15,20,54,244.83,-23,37,49,256.73,-31,46,57,292.79,-80,71,50,304.89,-93,68,54,321.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,48,?,-9,63,-139,55,49,0,-46,-66,27,37,12,13,37,13,0x28,VDOM|CHOSE_V,22,426.95,17.89,40433.08,40860.03,40877.92,139,75,-17.41,59.55,31.55,6.67,139,75,-139,18,49,75,35.82,14.35,,,18,-3,66,0.0,17,21,68,28.24,5,31,54,46.18,-7,41,59,63.35,-4,41,59,92.48,5,46,54,109.45,-8,34,57,126.71,-20,28,52,144.19,-18,33,75,171.26,-18,38,67,205.38,-22,30,67,205.51,-11,22,50,223.3,-13,47,66,250.94,-14,33,62,268.19,-15,34,61,286.16,4,20,58,302.86,-15,35,61,320.04,-9,37,55,349.17,-29,42,55,367.19,-44,63,53,379.07,-46,60,62,415.0,-139,55,49,426.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,49,?,-9,63,-136,18,45,0,-144,-73,51,116,4,16,116,16,0x28,VDOM|CHOSE_V,16,303.88,17.76,41276.08,41579.97,41597.73,136,67,-27.69,56.56,46.37,7.39,136,67,-136,42,45,67,30.12,15.29,,,42,-10,64,0.0,18,15,67,34.51,2,21,62,46.4,-4,27,55,64.39,1,27,50,82.3,-11,29,67,94.29,-3,28,65,112.19,-25,33,58,146.16,-25,38,47,175.2,-17,47,62,175.34,-30,38,59,210.18,-37,32,51,238.61,-43,45,53,238.7,-50,57,52,256.66,-125,37,48,286.03,-136,18,45,303.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,50,?,-9,63,-98,56,61,0,-309,-107,38,71,17,18,71,18,0x28,VDOM|CHOSE_V,25,479.82,11.8,41789.04,42268.85,42280.65,98,80,-24.92,58.64,30.67,9.22,98,80,-98,29,45,80,35.92,11.28,,,3,11,62,0.0,29,14,80,0.11,5,30,48,29.44,-9,26,51,46.65,-6,40,53,76.11,-32,32,53,94.03,-31,44,58,110.94,-23,27,46,128.16,-18,41,75,157.27,-6,29,56,173.9,2,30,63,190.17,5,27,72,206.33,-2,29,54,224.24,-1,37,58,252.14,-19,40,62,269.61,-20,31,59,285.86,-12,45,57,320.36,-38,61,50,331.98,-40,43,62,349.82,-76,46,50,367.26,-80,38,76,383.32,-67,39,60,411.5,-41,37,45,445.99,-48,45,55,463.22,-98,56,61,479.82,,,,,,,,,,,,,,,,,,,,
20260320_123537,51,?,-9,63,-138,50,39,0,-155,-115,32,130,17,19,130,19,0x28,VDOM|CHOSE_V,22,413.75,0.16,42634.11,43047.86,43048.02,139,80,-22.0,55.59,40.87,9.14,139,80,-139,23,39,80,37.36,15.26,,,23,-3,80,0.0,17,28,61,17.95,17,34,62,29.92,2,25,54,65.86,-8,37,52,65.99,-16,50,63,94.98,-18,34,54,112.3,-14,36,59,129.46,-18,29,48,147.15,-3,32,50,176.12,-14,26,51,194.06,0,36,64,205.06,-11,43,64,222.63,-11,22,44,256.34,-16,31,59,273.28,-17,33,64,284.8,-21,38,61,302.07,-21,59,44,337.15,-30,60,51,349.13,-48,64,50,384.33,-139,58,49,396.58,-138,50,39,413.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,52,?,-9,63,-172,43,38,0,-50,-98,107,80,8,15,107,15,0x28,VDOM|CHOSE_V,20,384.32,0.17,43369.39,43753.71,43753.87,172,71,-19.65,56.85,51.11,7.53,172,71,-172,98,38,71,35.2,12.62,,,-11,30,53,0.0,98,26,61,17.13,62,12,71,28.98,-13,19,51,45.98,-9,30,58,81.94,-12,34,49,94.04,-7,35,53,110.75,-12,33,48,128.0,-14,30,56,156.34,-22,26,54,173.98,-13,32,56,191.45,-21,30,60,225.02,-23,37,65,236.86,-28,38,66,253.84,-26,34,62,271.83,-23,41,66,300.47,-19,49,56,300.66,-39,71,54,334.2,-89,54,60,351.5,-172,43,38,384.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,53,?,-9,63,-151,72,49,0,70,-102,124,41,4,19,124,19,0x28,VDOM|CHOSE_V,18,349.76,17.39,44073.43,44423.19,44440.58,151,67,-12.5,56.11,48.64,6.43,151,67,-151,115,44,67,36.0,18.45,,,115,16,58,0.0,23,0,61,29.07,-3,22,50,47.19,0,35,50,76.2,2,32,53,76.36,0,22,55,123.06,-7,38,60,123.15,-8,37,56,156.2,-10,36,63,174.1,-8,29,63,190.95,-20,33,67,207.81,-7,39,64,237.73,-14,24,44,255.65,-11,33,54,267.67,-34,47,50,285.6,-42,57,51,303.46,-50,76,62,332.65,-151,72,49,349.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260320_123537,54,?,-9,63,-178,47,53,0,85,-227,94,66,9,18,94,18,0x28,VDOM|CHOSE_V,36,698.01,16.99,44984.26,45682.27,45699.26,178,72,-11.72,55.89,40.98,6.01,178,72,-178,85,45,72,34.36,15.97,,,85,25,57,0.0,5,8,55,29.32,8,25,46,47.13,12,36,60,59.15,1,41,45,93.55,-33,40,63,111.53,-32,58,52,139.16,-52,59,50,139.3,-67,47,47,156.51,-53,33,54,190.64,-11,5,55,202.63,35,20,72,219.6,26,13,61,237.02,19,14,53,271.61,20,33,65,283.6,13,26,56,301.49,10,35,57,318.55,0,16,56,348.43,-27,45,63,366.47,-19,37,53,378.35,0,43,55,412.9,-10,25,56,430.83,-12,22,50,442.54,1,26,49,460.54,7,20,53,477.03,5,33,59,507.08,3,25,53,524.97,-15,32,45,543.0,-10,42,65,554.92,0,28,59,587.62
20260320_123537,55,?,-9,63,-184,49,37,0,10,-140,68,47,8,19,68,19,0x28,VDOM|CHOSE_V,26,509.36,0.13,45988.27,46497.63,46497.76,184,71,-17.46,55.08,40.36,7.64,184,71,-184,59,37,71,30.92,17.31,,,59,5,60,0.0,17,-5,71,17.12,21,22,51,28.97,13,13,61,64.82,-19,36,66,81.43,-18,37,66,93.01,-21,26,53,110.81,-23,33,62,140.73,-19,37,60,157.85,-14,24,53,175.35,-25,29,58,205.21,-14,31,50,223.09,-12,40,61,241.07,2,35,52,252.99,-15,37,55,270.97,-12,21,44,300.84,-11,14,54,336.7,-8,19,58,348.68,-4,28,59,384.59,-11,10,55,396.55,-7,28,51,396.63,-16,43,48,431.86,-30,57,56,448.5,-47,67,47,460.46,-56,68,44,478.41,-184,49,37,509.36,,,,,,,,,,,,,,,,
20260320_123537,56,?,-9,63,-58,39,68,0,23,45,184,66,12,11,184,12,0x28,VDOM|CHOSE_V,25,497.53,0.13,46895.84,47393.37,47393.5,175,75,-9.8,65.16,44.74,6.3,175,75,-75,175,52,75,32.52,10.05,,,175,39,64,0.0,5,20,67,35.41,19,17,71,51.95,20,17,63,63.32,-7,29,68,95.66,-14,25,63,112.95,-14,39,66,130.01,2,33,67,163.77,-16,36,73,163.87,1,44,75,192.59,-8,37,68,208.85,-3,23,70,242.91,-14,43,70,243.06,-6,33,57,271.91,-4,34,74,289.42,-16,38,69,306.48,-16,30,67,323.78,-18,29,65,351.21,-39,44,57,368.29,-43,44,53,385.41,-41,50,52,414.27,-25,38,55,432.2,-75,12,61,450.14,-50,20,66,480.02,-58,39,68,497.53,,,,,,,,,,,,,,,,,,,,
20260320_123537,57,?,-9,63,-67,13,32,0,79,-86,50,22,3,15,50,15,0x28,VDOM|CHOSE_V,24,462.07,0.09,47726.07,48188.14,48188.24,67,66,-9.29,57.0,22.97,7.16,67,66,-67,41,32,66,32.46,11.97,,,39,9,59,0.0,41,27,66,17.99,21,39,57,52.35,19,30,56,74.71,4,32,64,80.36,-7,31,63,98.37,-7,48,56,128.44,-20,35,53,146.64,-31,35,61,158.62,-28,31,58,193.47,-17,31,50,211.77,-14,22,59,223.22,-3,25,53,240.57,-11,30,48,258.35,-16,26,56,287.37,-5,27,60,303.57,-4,20,54,321.09,-5,29,61,338.05,-21,29,62,383.51,-22,53,62,383.71,-24,52,60,400.95,-24,52,66,434.14,-21,53,52,434.31,-67,13,32,462.07,,,,,,,,,,,,,,,,,,,,,,,,
